0x2e54,Parla!,Parla!
0x556e,"Carangide:
Non ancora mangiato. Sapore sconosciuto.
","Carangide:
Non ancora mangiato. Sapore sconosciuto.
"
0x55a3,"Carangide:
Non ancora mangiato. Potrebbe essere velenoso.
","Carangide:
Non ancora mangiato. Potrebbe essere velenoso.
"
0x55de,"Carangide:
Sapore cattivo.
","Carangide:
Sapore cattivo.
"
0x55fa,"Carangide catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Carangide catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x563e,"Carangide catturato vivo:
Non ancora mangiato. Potrebbe essere velenoso.
","Carangide catturato vivo:
Non ancora mangiato. Potrebbe essere velenoso.
"
0x5688,"Carangide catturato vivo:
Sapore cattivo.
","Carangide catturato vivo:
Sapore cattivo.
"
0x56b3,"Leptobarbus hoeveni:
Non ancora mangiato. Sapore sconosciuto.
","Leptobarbus hoeveni:
Non ancora mangiato. Sapore sconosciuto.
"
0x56f2,"Leptobarbus hoeveni:
Non ancora mangiato. Pare sia ottimo.
","Leptobarbus hoeveni:
Non ancora mangiato. Pare sia ottimo.
"
0x572e,"Leptobarbus hoeveni:
Ottimo.
","Leptobarbus hoeveni:
Ottimo.
"
0x574c,"Leptobarbus hoeveni catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Leptobarbus hoeveni catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x579a,"Leptobarbus hoeveni catturato vivo:
Non ancora mangiato. Pare sia ottimo.
","Leptobarbus hoeveni catturato vivo:
Non ancora mangiato. Pare sia ottimo.
"
0x57e5,"Leptobarbus hoeveni catturato vivo:
Ottimo.
","Leptobarbus hoeveni catturato vivo:
Ottimo.
"
0x5812,"Arowana:
Non ancora mangiato. Sapore sconosciuto.
","Arowana:
Non ancora mangiato. Sapore sconosciuto.
"
0x5845,"Arowana:
Non ancora mangiato. Pare non sia cattivo.
","Arowana:
Non ancora mangiato. Pare non sia cattivo.
"
0x587a,"Arowana:
Abbastanza saporito.
","Arowana:
Abbastanza saporito.
"
0x5899,"Granchio delle mangrovie del Kenya:
Non ancora mangiato. Sapore sconosciuto.
","Granchio delle mangrovie del Kenya:
Non ancora mangiato. Sapore sconosciuto.
"
0x58e7,"Granchio delle mangrovie del Kenya:
Non ancora mangiato. Pare sia saporito.
","Granchio delle mangrovie del Kenya:
Non ancora mangiato. Pare sia saporito.
"
0x5934,"Granchio delle mangrovie del Kenya:
Abbastanza saporito.
","Granchio delle mangrovie del Kenya:
Abbastanza saporito.
"
0x596e,"Granchio delle mangrovie del Kenya catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Granchio delle mangrovie del Kenya catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x59cb,"Granchio delle mangrovie del Kenya catturato vivo:
Non ancora mangiato. Pare sia saporito.
","Granchio delle mangrovie del Kenya catturato vivo:
Non ancora mangiato. Pare sia saporito.
"
0x5a27,"Granchio delle mangrovie del Kenya catturato vivo:
Abbastanza saporito.
","Granchio delle mangrovie del Kenya catturato vivo:
Abbastanza saporito.
"
0x5a70,"Tsuchinoko:
Non ancora mangiato. Sapore sconosciuto.
","Tsuchinoko:
Non ancora mangiato. Sapore sconosciuto.
"
0x5aa6,"Tsuchinoko:
Incredibilmente buono!
","Tsuchinoko:
Incredibilmente buono!
"
0x5aca,"Tsuchinoko catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Tsuchinoko catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x5b0f,"Tsuchinoko catturato vivo:
Incredibilmente buono!
","Tsuchinoko catturato vivo:
Incredibilmente buono!
"
0x5b42,"Fungo luminescente degli Urali:
Non ancora mangiato. Sapore sconosciuto.
","Fungo luminescente degli Urali:
Non ancora mangiato. Sapore sconosciuto.
"
0x5b8c,"Fungo luminescente degli Urali:
Non ancora mangiato, ma pare sia commestibile.
","Fungo luminescente degli Urali:
Non ancora mangiato, ma pare sia commestibile.
"
0x5bdc,"Fungo luminescente degli Urali:
Era velenoso.
","Fungo luminescente degli Urali:
Era velenoso.
"
0x5c0b,"Ovolaccio:
Non ancora mangiato. Sapore sconosciuto.
","Ovolaccio:
Non ancora mangiato. Sapore sconosciuto.
"
0x5c40,"Ovolaccio:
Non ancora mangiato. Pare sia velenoso.
","Ovolaccio:
Non ancora mangiato. Pare sia velenoso.
"
0x5c74,"Ovolaccio:
Era velenoso.
","Ovolaccio:
Era velenoso.
"
0x5c8e,"Fungo luminescente russo:
Non ancora mangiato. Sapore sconosciuto.
","Fungo luminescente russo:
Non ancora mangiato. Sapore sconosciuto.
"
0x5cd2,"Fungo luminescente russo: Non ancora mangiato.
Se mangiato, pare ricarichi le batterie.
","Fungo luminescente russo: Non ancora mangiato.
Se mangiato, pare ricarichi le batterie.
"
0x5d2b,"Fungo luminescente russo:
Una volta mangiato, ha ricaricato le batterie.
","Fungo luminescente russo:
Una volta mangiato, ha ricaricato le batterie.
"
0x5d75,"Spatsa: Non ancora mangiato.
Non ancora mangiato. Sapore sconosciuto.
","Spatsa: Non ancora mangiato.
Non ancora mangiato. Sapore sconosciuto.
"
0x5dbc,"Spatsa: Non ancora mangiato.
Non mi hanno detto che sapore ha.
","Spatsa: Non ancora mangiato.
Non mi hanno detto che sapore ha.
"
0x5dfc,"Spatsa:
Mi è venuto sonno dopo averlo mangiato.
","Spatsa:
Mi è venuto sonno dopo averlo mangiato.
"
0x5e2e,"Steccherino bruno del Baikal:
Non ancora mangiato. Sapore sconosciuto.
","Steccherino bruno del Baikal:
Non ancora mangiato. Sapore sconosciuto.
"
0x5e76,"Steccherino bruno del Baikal:
Non ancora mangiato. Pare non sia granché.
","Steccherino bruno del Baikal:
Non ancora mangiato. Pare non sia granché.
"
0x5ec1,"Steccherino bruno del Baikal:
Sapore schifoso.
","Steccherino bruno del Baikal:
Sapore schifoso.
"
0x5ef1,"Tagliolini istantanei:
Non ancora mangiati. Sapore sconosciuto.
","Tagliolini istantanei:
Non ancora mangiati. Sapore sconosciuto.
"
0x5f32,"Tagliolini istantanei:
Non ancora mangiati. Pare siano squisiti!
","Tagliolini istantanei:
Non ancora mangiati. Pare siano squisiti!
"
0x5f74,"Tagliolini istantanei:
Incredibilmente buoni!
","Tagliolini istantanei:
Incredibilmente buoni!
"
0x5fa3,"Razione:
Non ancora mangiata. Sapore sconosciuto.
","Razione:
Non ancora mangiata. Sapore sconosciuto.
"
0x5fd6,"Razione:
Non ancora mangiata. Pare sia schifosa.
","Razione:
Non ancora mangiata. Pare sia schifosa.
"
0x6008,"Razione:
Sapore schifoso.
","Razione:
Sapore schifoso.
"
0x6023,"Liquid:
Non ancora mangiato. Sapore sconosciuto.
","Liquid:
Non ancora mangiato. Sapore sconosciuto.
"
0x6055,"Liquid:
Incredibilmente buono!
","Liquid:
Incredibilmente buono!
"
0x6075,"Liquid catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Liquid catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x60b6,"Liquid catturato vivo:
Incredibilmente buono!
","Liquid catturato vivo:
Incredibilmente buono!
"
0x60e5,"Solid:
Non ancora mangiato. Sapore sconosciuto.
","Solid:
Non ancora mangiato. Sapore sconosciuto.
"
0x6116,"Solid:
Incredibilmente buono!
","Solid:
Incredibilmente buono!
"
0x6135,"Solid catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Solid catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x6175,"Solid catturato vivo:
Incredibilmente buono!
","Solid catturato vivo:
Incredibilmente buono!
"
0x61a3,"Solidus:
Non ancora mangiato. Sapore sconosciuto.
","Solidus:
Non ancora mangiato. Sapore sconosciuto.
"
0x61d6,"Solidus:
Incredibilmente buono!
","Solidus:
Incredibilmente buono!
"
0x61f7,"Solidus catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
","Solidus catturato vivo:
Non ancora mangiato. Sapore sconosciuto.
"
0x6239,"Solidus catturato vivo:
Incredibilmente buono!
","Solidus catturato vivo:
Incredibilmente buono!
"
0x6269,"Nido di calabroni del Baltico con i calabroni di The
Pain: Non ancora mangiato. Sapore sconosciuto.
","Nido di calabroni del Baltico con i calabroni di The
Pain: Non ancora mangiato. Sapore sconosciuto.
"
0x62ce,"Nido di calabroni del Baltico con i calabroni di The
Pain: Non ancora mangiato. Pare sia squisito!
","Nido di calabroni del Baltico con i calabroni di The
Pain: Non ancora mangiato. Pare sia squisito!
"
0x6332,"Nido di calabroni del Baltico con i calabroni di The
Pain: Ottimo sapore!
","Nido di calabroni del Baltico con i calabroni di The
Pain: Ottimo sapore!
"
0x637d,"Calorie Mate:
Non ancora mangiato. Sapore sconosciuto.
","Calorie Mate:
Non ancora mangiato. Sapore sconosciuto.
"
0x63b5,"Calorie Mate:
Non ancora mangiato. Pare sia squisito!
","Calorie Mate:
Non ancora mangiato. Pare sia squisito!
"
0x63ec,"Calorie Mate:
Incredibilmente buono!
","Calorie Mate:
Incredibilmente buono!
"
0x6412,"Pitone reticolato. Grande serpente
caratterizzato da motivi reticolati.
Non ancora mangiato. Sapore sconosciuto.
","Pitone reticolato. Grande serpente
caratterizzato da motivi reticolati.
Non ancora mangiato. Sapore sconosciuto.
"
0x6484,"Pitone reticolato. Il più lungo
serpente del mondo.
Non velenoso. Originario dell'Asia
sudorientale.
Non ancora mangiato.
Pare sia abbastanza saporito.
","Pitone reticolato. Il più lungo
serpente del mondo.
Non velenoso. Originario dell'Asia
sudorientale.
Non ancora mangiato.
Pare sia abbastanza saporito.
"
0x651e,"Pitone reticolato. Grande serpente
caratterizzato da motivi reticolati.
Assaggiato. Abbastanza saporito.
","Pitone reticolato. Grande serpente
caratterizzato da motivi reticolati.
Assaggiato. Abbastanza saporito.
"
0x6588,"Pitone reticolato. Il più lungo
serpente del mondo.
Non velenoso. Originario dell'Asia
sudorientale.
Assaggiato. Abbastanza saporito.
","Pitone reticolato. Il più lungo
serpente del mondo.
Non velenoso. Originario dell'Asia
sudorientale.
Assaggiato. Abbastanza saporito.
"
0x6610,"Anaconda gigante. Grande serpente
con macchie nere.
Non ancora mangiato. Sapore sconosciuto.
","Anaconda gigante. Grande serpente
con macchie nere.
Non ancora mangiato. Sapore sconosciuto.
"
0x666e,"Anaconda gigante. Il più grande serpente
del mondo in quanto a peso e diametro.
Non velenoso. Originario del Sud America.
Non ancora mangiato. Pare sia saporito.
","Anaconda gigante. Il più grande serpente
del mondo in quanto a peso e diametro.
Non velenoso. Originario del Sud America.
Non ancora mangiato. Pare sia saporito.
"
0x6712,"Anaconda gigante. Grande serpente
con macchie nere.
Assaggiato. Piuttosto saporito.
","Anaconda gigante. Grande serpente
con macchie nere.
Assaggiato. Piuttosto saporito.
"
0x6767,"Anaconda gigante. Il più grande serpente
del mondo in quanto a peso e diametro.
Non velenoso. Originario del Sud America.
Assaggiato. Piuttosto saporito.
","Anaconda gigante. Il più grande serpente
del mondo in quanto a peso e diametro.
Non velenoso. Originario del Sud America.
Assaggiato. Piuttosto saporito.
"
0x6803,"Gaviale indiano. Grande coccodrillo.
Non ancora mangiato. Sapore sconosciuto.
","Gaviale indiano. Grande coccodrillo.
Non ancora mangiato. Sapore sconosciuto.
"
0x6852,"Gaviale indiano. Grande coccodrillo che
vive nelle acque dolci di India e Nepal.
Di solito è una creatura timida, ma è
impazzito in seguito ai test nucleari.
Non ancora mangiato. Pare sia saporito.
","Gaviale indiano. Grande coccodrillo che
vive nelle acque dolci di India e Nepal.
Di solito è una creatura timida, ma è
impazzito in seguito ai test nucleari.
Non ancora mangiato. Pare sia saporito.
"
0x691b,"Gaviale indiano. Grande coccodrillo.
Assaggiato. Saporito.
","Gaviale indiano. Grande coccodrillo.
Assaggiato. Saporito.
"
0x6957,"Gaviale indiano. Grande coccodrillo che
vive nelle acque dolci di India e Nepal.
Di solito è una creatura timida, ma è
impazzito in seguito ai test nucleari.
Assaggiato. Saporito.
","Gaviale indiano. Grande coccodrillo che
vive nelle acque dolci di India e Nepal.
Di solito è una creatura timida, ma è
impazzito in seguito ai test nucleari.
Assaggiato. Saporito.
"
0x6a0e,"Bengalino moscato. Piccolo uccello rosso.
Non ancora mangiato. Sapore sconosciuto.
","Bengalino moscato. Piccolo uccello rosso.
Non ancora mangiato. Sapore sconosciuto.
"
0x6a62,"Bengalino moscato. Uccellino originario
della Cina meridionale e dell'Asia sudorientale.
Attualmente nella stagione degli accoppiamenti,
quindi i suoi colori sono brillanti.
Chiesto il sapore, non ho avuto risposta.
","Bengalino moscato. Uccellino originario
della Cina meridionale e dell'Asia sudorientale.
Attualmente nella stagione degli accoppiamenti,
quindi i suoi colori sono brillanti.
Chiesto il sapore, non ho avuto risposta.
"
0x6b3b,"Bengalino moscato. Piccolo uccello rosso.
Assaggiato. Sapore schifoso.
","Bengalino moscato. Piccolo uccello rosso.
Assaggiato. Sapore schifoso.
"
0x6b83,"Bengalino moscato. Uccellino originario
della Cina meridionale e dell'Asia sudorientale.
Attualmente nella stagione degli accoppiamenti,
quindi i suoi colori sono brillanti.
Assaggiato. Sapore schifoso.
","Bengalino moscato. Uccellino originario
della Cina meridionale e dell'Asia sudorientale.
Attualmente nella stagione degli accoppiamenti,
quindi i suoi colori sono brillanti.
Assaggiato. Sapore schifoso.
"
0x6c4f,"Gazza. Uccello con una lunga coda.
Non ancora mangiata. Sapore sconosciuto.
","Gazza. Uccello con una lunga coda.
Non ancora mangiata. Sapore sconosciuto.
"
0x6c9c,"Gazza. Appartiene alla famiglia dei corvi.
Originaria del Nord America e dell'Eurasia.
Si distingue per il corpo di un bel
colore blu scuro e bianco e per la
lunga coda.
Sapore sconosciuto, ma pare sia commestibile.
","Gazza. Appartiene alla famiglia dei corvi.
Originaria del Nord America e dell'Eurasia.
Si distingue per il corpo di un bel
colore blu scuro e bianco e per la
lunga coda.
Sapore sconosciuto, ma pare sia commestibile.
"
0x6d75,"Gazza. Uccello con una lunga coda.
Assaggiata. Sapore schifoso.
","Gazza. Uccello con una lunga coda.
Assaggiata. Sapore schifoso.
"
0x6db6,"Gazza.
Appartiene alla famiglia dei corvi.
Originaria del Nord America e dell'Eurasia.
Si distingue per il corpo di un bel
colore blu scuro e bianco e per la
lunga coda.
Assaggiata. Sapore schifoso.
","Gazza.
Appartiene alla famiglia dei corvi.
Originaria del Nord America e dell'Eurasia.
Si distingue per il corpo di un bel
colore blu scuro e bianco e per la
lunga coda.
Assaggiata. Sapore schifoso.
"
0x6e7e,"Tordo zufolatore della Sonda. Grande
uccello nero.
Non ancora mangiato. Sapore sconosciuto.
","Tordo zufolatore della Sonda. Grande
uccello nero.
Non ancora mangiato. Sapore sconosciuto.
"
0x6edb,"Tordo zufolatore della Sonda. Uccello
che si distingue per il lungo becco e
il grande corpo blu. Originario di Giava
e Sumatra.
Sapore sconosciuto, ma pare sia commestibile.
","Tordo zufolatore della Sonda. Uccello
che si distingue per il lungo becco e
il grande corpo blu. Originario di Giava
e Sumatra.
Sapore sconosciuto, ma pare sia commestibile.
"
0x6f8a,"Tordo zufolatore della Sonda. Grande
uccello nero.
Assaggiato. Non cattivo.
","Tordo zufolatore della Sonda. Grande
uccello nero.
Assaggiato. Non cattivo.
"
0x6fd7,"Tordo zufolatore della Sonda. Uccello
che si distingue per il lungo becco e
il grande corpo blu. Originario di Giava
e Sumatra.
Assaggiato. Non cattivo.
","Tordo zufolatore della Sonda. Uccello
che si distingue per il lungo becco e
il grande corpo blu. Originario di Giava
e Sumatra.
Assaggiato. Non cattivo.
"
0x7071,"Raganella. Rana arboricola stranamente grande.
Non ancora mangiata. Sapore sconosciuto.
","Raganella. Rana arboricola stranamente grande.
Non ancora mangiata. Sapore sconosciuto.
"
0x70ca,"Raganella. Rana diffusa in tutta l'Asia.
Arboricola. Vive sugli alberelli e tra i cespugli.
Sapore sconosciuto. Probabilmente commestibile.
","Raganella. Rana diffusa in tutta l'Asia.
Arboricola. Vive sugli alberelli e tra i cespugli.
Sapore sconosciuto. Probabilmente commestibile.
"
0x7157,"Raganella. Rana arboricola stranamente grande.
Assaggiata. Sapore schifoso.
","Raganella. Rana arboricola stranamente grande.
Assaggiata. Sapore schifoso.
"
0x71a4,"Raganella. Rana diffusa in tutta l'Asia.
Arboricola. Vive sugli alberelli e tra i cespugli.
Assaggiata. Sapore schifoso.
","Raganella. Rana diffusa in tutta l'Asia.
Arboricola. Vive sugli alberelli e tra i cespugli.
Assaggiata. Sapore schifoso.
"
0x721e,"Fungo ostricone russo. Fungo
dal cappello piatto.
Non ancora mangiato. Sapore sconosciuto.
","Fungo ostricone russo. Fungo
dal cappello piatto.
Non ancora mangiato. Sapore sconosciuto.
"
0x727a,"Fungo ostricone russo. Fungo della
famiglia shimeji, si trova solo a
Tselinoyarsk. Si sa che è commestibile.
","Fungo ostricone russo. Fungo della
famiglia shimeji, si trova solo a
Tselinoyarsk. Si sa che è commestibile.
"
0x72e9,"Fungo ostricone russo. Fungo
dal cappello piatto.
Assaggiato. Sapore schifoso.
","Fungo ostricone russo. Fungo
dal cappello piatto.
Assaggiato. Sapore schifoso.
"
0x7339,"Fungo ostricone russo. Fungo della
famiglia shimeji, si trova solo a
Tselinoyarsk. Si sa che è commestibile.
Assaggiato. Sapore schifoso.
","Fungo ostricone russo. Fungo della
famiglia shimeji, si trova solo a
Tselinoyarsk. Si sa che è commestibile.
Assaggiato. Sapore schifoso.
"
0x73c5,"Fungo dell'inchiostro siberiano.
Fungo marrone.
Non ancora mangiato. Sapore sconosciuto.
","Fungo dell'inchiostro siberiano.
Fungo marrone.
Non ancora mangiato. Sapore sconosciuto.
"
0x741f,"Fungo dell'inchiostro siberiano.
Tipo di fungo che si trova solo
dalle parti di Tselinoyarsk.
Non ancora mangiato. Si sa che è
commestibile.
","Fungo dell'inchiostro siberiano.
Tipo di fungo che si trova solo
dalle parti di Tselinoyarsk.
Non ancora mangiato. Si sa che è
commestibile.
"
0x74ae,"Fungo dell'inchiostro siberiano.
Fungo marrone.
Assaggiato. Sapore schifoso.
","Fungo dell'inchiostro siberiano.
Fungo marrone.
Assaggiato. Sapore schifoso.
"
0x74fc,"Fungo dell'inchiostro siberiano.
Tipo di fungo che si trova solo
dalle parti di Tselinoyarsk. Si sa
che è commestibile.
Assaggiato. Sapore schifoso.
","Fungo dell'inchiostro siberiano.
Tipo di fungo che si trova solo
dalle parti di Tselinoyarsk. Si sa
che è commestibile.
Assaggiato. Sapore schifoso.
"
0x7593,"Yabloko moloko. Frutto rosso.
Non ancora mangiato. Sapore sconosciuto.
","Yabloko moloko. Frutto rosso.
Non ancora mangiato. Sapore sconosciuto.
"
0x75db,"Yabloko moloko. Frutto simile alla
mela caimito, cresce solo nella
regione di Tselinoyarsk.
Yabloko moloko significa ""mela che
gronda latte"". Tagliandolo nel senso
della lunghezza appare una striscia
particolare a forma di stella.
Non ancora mangiato. Pare sia saporito.
","Yabloko moloko. Frutto simile alla
mela caimito, cresce solo nella
regione di Tselinoyarsk.
Yabloko moloko significa ""mela che
gronda latte"". Tagliandolo nel senso
della lunghezza appare una striscia
particolare a forma di stella.
Non ancora mangiato. Pare sia saporito.
"
0x76eb,"Yabloko moloko. Frutto rosso.
Assaggiato. Non molto buono.
","Yabloko moloko. Frutto rosso.
Assaggiato. Non molto buono.
"
0x7727,"Yabloko moloko. Frutto simile alla
mela caimito, cresce solo nella
regione di Tselinoyarsk.
Yabloko moloko significa ""mela che
gronda latte"". Tagliandolo nel senso
della lunghezza appare una striscia
particolare a forma di stella.
Assaggiato. Non molto buono.
","Yabloko moloko. Frutto simile alla
mela caimito, cresce solo nella
regione di Tselinoyarsk.
Yabloko moloko significa ""mela che
gronda latte"". Tagliandolo nel senso
della lunghezza appare una striscia
particolare a forma di stella.
Assaggiato. Non molto buono.
"
0x782c,"Falso mango russo. Frutto giallo.
Non ancora mangiato. Sapore sconosciuto.
","Falso mango russo. Frutto giallo.
Non ancora mangiato. Sapore sconosciuto.
"
0x7878,"Falso mango russo. Frutto somigliante
al mango che cresce solo a Tselinoyarsk.
I semi curano il mal di stomaco.
Cogliendone uno compare una
Medicina digestiva.
Non ancora mangiato. Pare sia saporito.
","Falso mango russo. Frutto somigliante
al mango che cresce solo a Tselinoyarsk.
I semi curano il mal di stomaco.
Cogliendone uno compare una
Medicina digestiva.
Non ancora mangiato. Pare sia saporito.
"
0x7941,"Falso mango russo. Frutto giallo.
Assaggiato. Abbastanza saporito.
","Falso mango russo. Frutto giallo.
Assaggiato. Abbastanza saporito.
"
0x7985,"Falso mango russo. Frutto somigliante
al mango che cresce solo a Tselinoyarsk.
I semi curano il mal di stomaco.
Cogliendone uno compare una
Medicina digestiva.
Assaggiato. Abbastanza saporito.
","Falso mango russo. Frutto somigliante
al mango che cresce solo a Tselinoyarsk.
I semi curano il mal di stomaco.
Cogliendone uno compare una
Medicina digestiva.
Assaggiato. Abbastanza saporito.
"
0x7a47,"Golova. Frutto di grandi dimensioni.
Non ancora mangiato. Sapore sconosciuto.
","Golova. Frutto di grandi dimensioni.
Non ancora mangiato. Sapore sconosciuto.
"
0x7a96,"Golova. Tipo di jackfruit che cresce
solo a Tselinoyarsk.
Golova significa ""testa"" e il frutto deve
il nome al fatto che cresce fino a
raggiungere le dimensioni di una
testa umana.
Non ancora mangiato. Pare sia
abbastanza saporito.
","Golova. Tipo di jackfruit che cresce
solo a Tselinoyarsk.
Golova significa ""testa"" e il frutto deve
il nome al fatto che cresce fino a
raggiungere le dimensioni di una
testa umana.
Non ancora mangiato. Pare sia
abbastanza saporito.
"
0x7b7f,"Golova. Frutto di grandi dimensioni.
Assaggiato. Abbastanza saporito.
","Golova. Frutto di grandi dimensioni.
Assaggiato. Abbastanza saporito.
"
0x7bc6,"Golova. Tipo di jackfruit che cresce
solo a Tselinoyarsk.
Golova significa ""testa"" e il frutto deve
il nome al fatto che cresce fino a
raggiungere le dimensioni di una
testa umana.
Assaggiato. Abbastanza saporito.
","Golova. Tipo di jackfruit che cresce
solo a Tselinoyarsk.
Golova significa ""testa"" e il frutto deve
il nome al fatto che cresce fino a
raggiungere le dimensioni di una
testa umana.
Assaggiato. Abbastanza saporito.
"
0x7c9d,"Melone rampicante. Melone che
cresce su una pianta rampicante.
Non ancora mangiato. Sapore sconosciuto.
","Melone rampicante. Melone che
cresce su una pianta rampicante.
Non ancora mangiato. Sapore sconosciuto.
"
0x7d06,"Melone rampicante. Melone rampicante
che si trova solo a Tselinoyarsk. Pieno
di nutrienti.
Non ancora mangiato. Pare sia
abbastanza saporito.
","Melone rampicante. Melone rampicante
che si trova solo a Tselinoyarsk. Pieno
di nutrienti.
Non ancora mangiato. Pare sia
abbastanza saporito.
"
0x7d95,"Melone rampicante. Melone che
cresce su una pianta rampicante.
Assaggiato. Abbastanza saporito.
","Melone rampicante. Melone che
cresce su una pianta rampicante.
Assaggiato. Abbastanza saporito.
"
0x7df6,"Melone rampicante. Melone rampicante
che si trova solo a Tselinoyarsk. Pieno
di nutrienti.
Assaggiato. Abbastanza saporito.
","Melone rampicante. Melone rampicante
che si trova solo a Tselinoyarsk. Pieno
di nutrienti.
Assaggiato. Abbastanza saporito.
"
0x7e73,"Nido di calabroni del Baltico. Un nido di calabroni.
Non ancora mangiato. Sapore sconosciuto.
","Nido di calabroni del Baltico. Un nido di calabroni.
Non ancora mangiato. Sapore sconosciuto.
"
0x7ed2,"Nido di calabroni del Baltico. Nido di calabroni
del Baltico, un tipo di calabroni presente solo
in questa zona.
Pieno di miele. Non ancora mangiato.
Pare sia squisito!
","Nido di calabroni del Baltico. Nido di calabroni
del Baltico, un tipo di calabroni presente solo
in questa zona.
Pieno di miele. Non ancora mangiato.
Pare sia squisito!
"
0x7f7c,"Nido di calabroni del Baltico. Un nido di calabroni.
Assaggiato. Squisito.
","Nido di calabroni del Baltico. Un nido di calabroni.
Assaggiato. Squisito.
"
0x7fc8,"Nido di calabroni del Baltico. Il nido dei
calabroni del Baltico.
Tipo di calabroni presenti solo in questa zona.
Pieno di miele. Assaggiato. Squisito.
","Nido di calabroni del Baltico. Il nido dei
calabroni del Baltico.
Tipo di calabroni presenti solo in questa zona.
Pieno di miele. Assaggiato. Squisito.
"
0x8061,"Ratto. Un comune topo.
Non ancora mangiato. Sapore sconosciuto.
","Ratto. Un comune topo.
Non ancora mangiato. Sapore sconosciuto.
"
0x80a2,"Ratto. Tipo di ratto selvatico marrone allevato
dagli uomini come animale da compagnia
e da laboratorio.
Non ancora mangiato. Pare sia ottimo.
","Ratto. Tipo di ratto selvatico marrone allevato
dagli uomini come animale da compagnia
e da laboratorio.
Non ancora mangiato. Pare sia ottimo.
"
0x8132,"Ratto. Un comune topo.
Assaggiato. Ottimo.
","Ratto. Un comune topo.
Assaggiato. Ottimo.
"
0x815e,"Ratto. Tipo di ratto selvatico marrone allevato
dagli uomini come animale da compagnia
e da laboratorio.
Assaggiato. Ottimo.
","Ratto. Tipo di ratto selvatico marrone allevato
dagli uomini come animale da compagnia
e da laboratorio.
Assaggiato. Ottimo.
"
0x81dc,"Cobra reale. Grande serpente grigio.
Non ancora mangiato. Sapore sconosciuto.
","Cobra reale. Grande serpente grigio.
Non ancora mangiato. Sapore sconosciuto.
"
0x822b,"Cobra reale. Uno dei più grandi
serpenti al mondo. Il suo morso
può uccidere persino un elefante.
Originario dell'Asia sudorientale.
Non ancora mangiato. Pare non sia cattivo.
","Cobra reale. Uno dei più grandi
serpenti al mondo. Il suo morso
può uccidere persino un elefante.
Originario dell'Asia sudorientale.
Non ancora mangiato. Pare non sia cattivo.
"
0x82de,"Cobra reale. Grande serpente grigio.
Assaggiato. Non cattivo.
","Cobra reale. Grande serpente grigio.
Assaggiato. Non cattivo.
"
0x831d,"Cobra reale. Uno dei più grandi
serpenti al mondo. Il suo morso
può uccidere persino un elefante.
Originario dell'Asia sudorientale.
Assaggiato. Non cattivo.
","Cobra reale. Uno dei più grandi
serpenti al mondo. Il suo morso
può uccidere persino un elefante.
Originario dell'Asia sudorientale.
Assaggiato. Non cattivo.
"
0x83be,"Cobra di Taiwan. Serpente caratterizzato
da un motivo a forma di occhiali.
Non ancora mangiato. Sapore sconosciuto.
","Cobra di Taiwan. Serpente caratterizzato
da un motivo a forma di occhiali.
Non ancora mangiato. Sapore sconosciuto.
"
0x8433,"Cobra di Taiwan. Serpente che vive
a Taiwan e in Cina meridionale.
Contiene una potente neurotossina.
Molto aggressivo.
Pare che il sapore sia sconosciuto.
","Cobra di Taiwan. Serpente che vive
a Taiwan e in Cina meridionale.
Contiene una potente neurotossina.
Molto aggressivo.
Pare che il sapore sia sconosciuto.
"
0x84d0,"Cobra di Taiwan. Serpente caratterizzato
da un motivo a forma di occhiali.
Assaggiato. Ottimo.
","Cobra di Taiwan. Serpente caratterizzato
da un motivo a forma di occhiali.
Assaggiato. Ottimo.
"
0x8530,"Cobra di Taiwan. Serpente che vive
a Taiwan e in Cina meridionale.
Contiene una potente neurotossina.
Molto aggressivo.
Assaggiato. Ottimo.
","Cobra di Taiwan. Serpente che vive
a Taiwan e in Cina meridionale.
Contiene una potente neurotossina.
Molto aggressivo.
Assaggiato. Ottimo.
"
0x85bd,"Cobra thai. Serpente marrone.
Non ancora mangiato. Sapore sconosciuto.
","Cobra thai. Serpente marrone.
Non ancora mangiato. Sapore sconosciuto.
"
0x8605,"Cobra thai. Serpente velenoso originario
della Tailandia, dell'Indocina e della
Cina meridionale.
Contiene una potente neurotossina.
Mi hanno detto di assaggiarlo.
","Cobra thai. Serpente velenoso originario
della Tailandia, dell'Indocina e della
Cina meridionale.
Contiene una potente neurotossina.
Mi hanno detto di assaggiarlo.
"
0x86aa,"Cobra thai. Serpente marrone.
Assaggiato. Ottimo.
","Cobra thai. Serpente marrone.
Assaggiato. Ottimo.
"
